<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.02	14:40:00	4066.87	4067.57	4065.51	4065.54	316	0	0
2026.07.02	14:41:00	4065.53	4067.42	4065.11	4067.03	310	0	0
2026.07.02	14:42:00	4067.03	4067.23	4065.79	4066.74	310	0	0
2026.07.02	14:43:00	4066.74	4071.43	4066.74	4071.14	375	0	0
2026.07.02	14:44:00	4071.14	4071.75	4070.25	4071.18	367	0	0
2026.07.02	14:45:00	4071.18	4072.29	4069.97	4071.41	318	0	0
2026.07.02	14:46:00	4071.40	4071.40	4067.97	4068.86	383	0	0
2026.07.02	14:47:00	4068.86	4070.03	4068.79	4069.10	254	0	0
2026.07.02	14:48:00	4069.10	4071.13	4068.05	4071.00	434	0	0
2026.07.02	14:49:00	4071.00	4071.89	4070.42	4071.16	359	0	0
2026.07.02	14:50:00	4071.15	4071.89	4070.00	4070.28	321	0	0
2026.07.02	14:51:00	4070.29	4071.00	4069.62	4070.81	268	0	0
2026.07.02	14:52:00	4070.81	4071.61	4070.70	4071.61	257	0	0
2026.07.02	14:53:00	4071.61	4071.76	4070.26	4070.48	286	0	0
2026.07.02	14:54:00	4070.48	4070.81	4069.99	4070.59	282	0	0
2026.07.02	14:55:00	4070.59	4071.09	4069.49	4069.67	247	0	0
2026.07.02	14:56:00	4069.67	4070.20	4068.95	4069.05	244	0	0
2026.07.02	14:57:00	4069.05	4069.58	4066.99	4067.59	361	0	0
2026.07.02	14:58:00	4067.59	4068.16	4065.53	4066.22	346	0	0
2026.07.02	14:59:00	4066.21	4066.46	4065.27	4065.27	324	0	0
2026.07.02	15:00:00	4065.27	4065.38	4063.44	4064.32	478	0	0
2026.07.02	15:01:00	4064.32	4064.64	4063.15	4063.76	382	0	0
2026.07.02	15:02:00	4063.76	4065.31	4062.76	4063.72	359	0	0
2026.07.02	15:03:00	4063.72	4064.16	4062.69	4063.88	329	0	0
2026.07.02	15:04:00	4063.88	4066.85	4062.90	4066.80	437	0	0
2026.07.02	15:05:00	4066.80	4069.14	4066.80	4069.08	330	0	0
2026.07.02	15:06:00	4069.08	4073.53	4068.52	4072.38	527	0	0
2026.07.02	15:07:00	4072.35	4072.47	4069.74	4070.88	556	0	0
2026.07.02	15:08:00	4070.88	4072.49	4070.78	4071.78	486	0	0
2026.07.02	15:09:00	4071.78	4071.78	4069.86	4069.99	405	0	0
2026.07.02	15:10:00	4069.96	4071.15	4069.84	4070.21	379	0	0
2026.07.02	15:11:00	4070.21	4070.31	4067.37	4067.86	350	0	0
2026.07.02	15:12:00	4067.87	4068.52	4066.76	4067.26	460	0	0
2026.07.02	15:13:00	4067.26	4067.44	4063.65	4063.87	548	0	0
2026.07.02	15:14:00	4063.87	4064.87	4061.18	4064.21	497	0	0
2026.07.02	15:15:00	4064.21	4064.78	4062.62	4063.28	313	0	0
2026.07.02	15:16:00	4063.28	4064.89	4061.98	4064.49	362	0	0
2026.07.02	15:17:00	4064.49	4064.67	4062.18	4062.58	347	0	0
2026.07.02	15:18:00	4062.58	4064.49	4062.56	4063.28	446	0	0
2026.07.02	15:19:00	4063.28	4064.17	4061.69	4061.95	446	0	0
2026.07.02	15:20:00	4061.96	4068.74	4061.96	4067.90	426	0	0
2026.07.02	15:21:00	4067.90	4068.81	4066.07	4066.79	469	0	0
2026.07.02	15:22:00	4066.79	4066.88	4065.30	4066.11	516	0	0
2026.07.02	15:23:00	4066.11	4066.46	4064.02	4066.22	520	0	0
2026.07.02	15:24:00	4066.22	4067.43	4065.32	4067.39	452	0	0
2026.07.02	15:25:00	4067.38	4069.66	4067.26	4068.49	589	0	0
2026.07.02	15:26:00	4068.49	4069.54	4068.21	4068.24	420	0	0
2026.07.02	15:27:00	4068.24	4068.62	4065.67	4066.15	530	0	0
2026.07.02	15:28:00	4066.15	4066.32	4063.82	4064.92	494	0	0
2026.07.02	15:29:00	4064.91	4065.19	4062.90	4065.05	429	0	0
2026.07.02	15:30:00	4065.05	4123.40	4065.04	4117.86	1657	0	0
2026.07.02	15:31:00	4117.85	4123.46	4104.99	4110.23	1337	0	0
2026.07.02	15:32:00	4110.23	4123.37	4108.26	4117.94	1124	0	0
2026.07.02	15:33:00	4117.94	4121.21	4109.90	4121.19	1134	0	0
2026.07.02	15:34:00	4121.17	4127.55	4117.57	4127.36	1105	0	0
2026.07.02	15:35:00	4127.36	4130.81	4125.39	4130.31	932	0	0
2026.07.02	15:36:00	4130.31	4135.88	4126.97	4127.56	867	0	0
2026.07.02	15:37:00	4127.78	4134.27	4127.16	4133.55	1216	0	0
2026.07.02	15:38:00	4133.55	4133.55	4123.87	4132.70	1231	0	0
2026.07.02	15:39:00	4132.70	4138.81	4132.55	4137.02	1290	0	0
2026.07.02	15:40:00	4136.96	4140.56	4135.92	4139.23	994	0	0
2026.07.02	15:41:00	4139.23	4139.23	4130.47	4130.53	831	0	0
2026.07.02	15:42:00	4130.53	4136.39	4130.53	4134.71	977	0	0
2026.07.02	15:43:00	4134.81	4139.47	4132.95	4137.29	907	0	0
2026.07.02	15:44:00	4137.26	4137.48	4131.47	4132.41	980	0	0
2026.07.02	15:45:00	4132.41	4134.13	4130.05	4132.16	1078	0	0
2026.07.02	15:46:00	4132.16	4132.16	4127.55	4129.45	875	0	0
2026.07.02	15:47:00	4129.45	4129.65	4122.08	4122.32	779	0	0
2026.07.02	15:48:00	4122.28	4126.74	4122.15	4126.42	722	0	0
2026.07.02	15:49:00	4126.42	4126.60	4120.23	4124.92	879	0	0
2026.07.02	15:50:00	4124.89	4130.71	4122.52	4127.48	714	0	0
2026.07.02	15:51:00	4127.43	4128.03	4122.97	4123.25	647	0	0
2026.07.02	15:52:00	4123.25	4128.72	4123.13	4124.87	700	0	0
2026.07.02	15:53:00	4124.87	4124.93	4121.71	4122.11	749	0	0
2026.07.02	15:54:00	4122.11	4123.56	4119.29	4119.91	709	0	0
2026.07.02	15:55:00	4120.00	4121.37	4118.10	4118.31	854	0	0
2026.07.02	15:56:00	4118.31	4118.97	4114.36	4116.46	802	0	0
2026.07.02	15:57:00	4116.45	4116.95	4112.27	4113.82	866	0	0
2026.07.02	15:58:00	4113.92	4115.41	4112.17	4112.33	697	0	0
2026.07.02	15:59:00	4112.33	4118.79	4112.13	4117.60	756	0	0
2026.07.02	16:00:00	4117.60	4129.82	4117.60	4122.85	1222	0	0
2026.07.02	16:01:00	4122.85	4123.18	4115.60	4118.34	874	0	0
2026.07.02	16:02:00	4118.44	4125.46	4118.12	4122.89	764	0	0
2026.07.02	16:03:00	4122.89	4125.80	4121.33	4123.49	673	0	0
2026.07.02	16:04:00	4123.49	4128.09	4121.02	4126.94	642	0	0
2026.07.02	16:05:00	4126.94	4127.10	4120.95	4122.18	657	0	0
2026.07.02	16:06:00	4122.18	4123.04	4117.94	4121.16	710	0	0
2026.07.02	16:07:00	4121.16	4122.91	4118.17	4118.57	654	0	0
2026.07.02	16:08:00	4118.57	4120.91	4117.18	4117.21	588	0	0
2026.07.02	16:09:00	4117.21	4119.93	4116.01	4117.97	716	0	0
2026.07.02	16:10:00	4117.97	4121.25	4117.02	4119.54	677	0	0
2026.07.02	16:11:00	4119.54	4125.27	4119.33	4124.84	731	0	0
2026.07.02	16:12:00	4124.84	4125.90	4123.10	4124.48	744	0	0
2026.07.02	16:13:00	4124.48	4124.48	4121.15	4122.62	542	0	0
2026.07.02	16:14:00	4122.75	4126.64	4122.28	4124.41	634	0	0
2026.07.02	16:15:00	4124.41	4124.61	4120.68	4120.68	636	0	0
2026.07.02	16:16:00	4120.68	4122.60	4120.21	4122.26	541	0	0
2026.07.02	16:17:00	4122.26	4122.57	4119.65	4120.04	654	0	0
2026.07.02	16:18:00	4120.03	4120.45	4114.88	4117.45	732	0	0
2026.07.02	16:19:00	4117.45	4119.34	4115.67	4119.34	664	0	0
2026.07.02	16:20:00	4119.25	4119.32	4113.56	4114.37	629	0	0
2026.07.02	16:21:00	4114.37	4117.85	4113.69	4116.68	526	0	0
2026.07.02	16:22:00	4116.68	4116.70	4113.48	4116.31	542	0	0
2026.07.02	16:23:00	4116.31	4120.26	4116.24	4116.65	607	0	0
2026.07.02	16:24:00	4116.65	4117.52	4113.28	4114.11	490	0	0
2026.07.02	16:25:00	4114.20	4115.53	4109.35	4111.32	670	0	0
2026.07.02	16:26:00	4111.32	4114.49	4110.46	4114.49	507	0	0
2026.07.02	16:27:00	4114.49	4117.17	4113.92	4115.19	517	0	0
2026.07.02	16:28:00	4115.19	4115.52	4112.82	4113.58	553	0	0
2026.07.02	16:29:00	4113.58	4115.30	4112.41	4113.15	663	0	0
2026.07.02	16:30:00	4113.15	4118.62	4110.13	4116.43	1135	0	0
2026.07.02	16:31:00	4116.48	4121.71	4116.18	4117.07	725	0	0
2026.07.02	16:32:00	4117.03	4123.85	4116.88	4123.43	738	0	0
2026.07.02	16:33:00	4123.41	4128.20	4122.34	4127.92	743	0	0
2026.07.02	16:34:00	4127.92	4129.84	4126.96	4127.78	755	0	0
2026.07.02	16:35:00	4127.78	4137.94	4127.00	4136.46	769	0	0
2026.07.02	16:36:00	4136.39	4138.36	4131.93	4134.39	745	0	0
2026.07.02	16:37:00	4134.39	4135.21	4131.62	4132.75	679	0	0
2026.07.02	16:38:00	4132.58	4133.03	4127.97	4130.86	636	0	0
2026.07.02	16:39:00	4130.86	4135.56	4130.32	4135.40	658	0	0
2026.07.02	16:40:00	4135.40	4137.81	4133.04	4133.73	664	0	0
2026.07.02	16:41:00	4133.72	4133.80	4128.15	4128.40	692	0	0
2026.07.02	16:42:00	4128.40	4129.23	4126.91	4129.12	601	0	0
2026.07.02	16:43:00	4129.16	4138.14	4128.20	4136.41	783	0	0
2026.07.02	16:44:00	4136.41	4137.33	4132.43	4134.75	886	0	0
2026.07.02	16:45:00	4134.80	4137.52	4133.90	4136.73	893	0	0
2026.07.02	16:46:00	4136.73	4138.05	4134.43	4136.88	640	0	0
2026.07.02	16:47:00	4136.87	4140.98	4136.42	4137.95	746	0	0
2026.07.02	16:48:00	4137.95	4140.91	4136.60	4139.67	605	0	0
2026.07.02	16:49:00	4139.67	4143.01	4139.37	4141.09	604	0	0
2026.07.02	16:50:00	4141.09	4144.07	4138.95	4141.31	646	0	0
2026.07.02	16:51:00	4141.31	4143.09	4139.64	4140.90	610	0	0
2026.07.02	16:52:00	4140.88	4144.00	4139.97	4139.97	601	0	0
2026.07.02	16:53:00	4139.98	4142.69	4139.39	4140.23	556	0	0
2026.07.02	16:54:00	4140.23	4140.27	4132.72	4133.50	694	0	0
2026.07.02	16:55:00	4133.50	4136.94	4132.39	4135.68	888	0	0
2026.07.02	16:56:00	4135.68	4141.00	4135.68	4139.40	716	0	0
2026.07.02	16:57:00	4139.40	4140.94	4137.36	4137.67	486	0	0
2026.07.02	16:58:00	4137.67	4138.46	4136.44	4137.28	395	0	0
2026.07.02	16:59:00	4137.28	4137.65	4135.36	4137.01	425	0	0
2026.07.02	17:00:00	4137.01	4138.32	4133.03	4133.90	542	0	0
2026.07.02	17:01:00	4133.90	4135.01	4130.31	4134.12	779	0	0
2026.07.02	17:02:00	4134.25	4134.73	4130.65	4133.71	553	0	0
2026.07.02	17:03:00	4133.71	4134.37	4129.68	4129.93	508	0	0
2026.07.02	17:04:00	4129.93	4130.72	4127.75	4130.48	540	0	0
2026.07.02	17:05:00	4130.48	4131.73	4128.04	4129.02	553	0	0
2026.07.02	17:06:00	4129.02	4132.47	4128.33	4130.23	497	0	0
2026.07.02	17:07:00	4130.23	4132.16	4128.73	4129.78	544	0	0
2026.07.02	17:08:00	4129.86	4134.91	4129.09	4131.43	549	0	0
2026.07.02	17:09:00	4131.43	4132.45	4127.80	4127.80	564	0	0
2026.07.02	17:10:00	4127.80	4128.58	4123.99	4125.04	722	0	0
2026.07.02	17:11:00	4125.04	4127.62	4124.71	4127.31	648	0	0
2026.07.02	17:12:00	4127.31	4131.13	4125.65	4131.01	602	0	0
2026.07.02	17:13:00	4131.06	4131.06	4128.18	4129.35	573	0	0
2026.07.02	17:14:00	4129.35	4130.49	4127.52	4128.59	712	0	0
2026.07.02	17:15:00	4128.65	4130.25	4127.83	4129.06	634	0	0
2026.07.02	17:16:00	4129.06	4136.28	4129.03	4135.75	670	0	0
2026.07.02	17:17:00	4135.75	4135.75	4129.17	4131.25	510	0	0
2026.07.02	17:18:00	4131.25	4132.00	4129.53	4131.00	455	0	0
2026.07.02	17:19:00	4131.00	4131.24	4127.10	4130.79	387	0	0
2026.07.02	17:20:00	4130.79	4130.87	4123.26	4124.88	663	0	0
2026.07.02	17:21:00	4124.88	4125.35	4121.32	4124.99	521	0	0
2026.07.02	17:22:00	4124.99	4126.02	4123.32	4125.79	488	0	0
2026.07.02	17:23:00	4125.79	4126.95	4124.06	4124.34	555	0	0
2026.07.02	17:24:00	4124.34	4126.08	4122.86	4123.58	519	0	0
2026.07.02	17:25:00	4123.58	4124.40	4120.85	4121.04	566	0	0
2026.07.02	17:26:00	4121.04	4121.92	4119.57	4120.08	488	0	0
2026.07.02	17:27:00	4120.08	4120.79	4115.74	4116.41	579	0	0
2026.07.02	17:28:00	4116.41	4117.30	4114.75	4115.70	642	0	0
2026.07.02	17:29:00	4115.70	4117.63	4114.04	4116.36	584	0	0
2026.07.02	17:30:00	4116.36	4119.29	4114.93	4118.86	765	0	0
2026.07.02	17:31:00	4118.86	4125.58	4118.46	4124.25	677	0	0
2026.07.02	17:32:00	4124.25	4124.96	4119.69	4120.81	567	0	0
2026.07.02	17:33:00	4120.83	4124.56	4119.61	4122.58	717	0	0
2026.07.02	17:34:00	4122.58	4123.26	4119.08	4119.73	573	0	0
2026.07.02	17:35:00	4119.73	4120.02	4116.52	4116.93	718	0	0
2026.07.02	17:36:00	4116.94	4119.57	4116.62	4118.04	668	0	0
2026.07.02	17:37:00	4118.04	4120.82	4117.39	4120.03	589	0	0
2026.07.02	17:38:00	4120.04	4120.04	4117.38	4118.97	600	0	0
2026.07.02	17:39:00	4118.97	4120.65	4117.85	4118.65	594	0	0
2026.07.02	17:40:00	4118.65	4120.30	4117.43	4119.24	616	0	0
2026.07.02	17:41:00	4119.24	4120.86	4116.58	4117.44	615	0	0
2026.07.02	17:42:00	4117.44	4118.79	4116.02	4117.48	621	0	0
2026.07.02	17:43:00	4117.44	4118.98	4116.08	4116.98	610	0	0
2026.07.02	17:44:00	4116.98	4119.68	4114.71	4118.71	597	0	0
2026.07.02	17:45:00	4118.71	4120.69	4117.40	4117.44	605	0	0
2026.07.02	17:46:00	4117.45	4119.77	4116.88	4119.65	531	0	0
2026.07.02	17:47:00	4119.65	4120.61	4117.62	4118.08	544	0	0
2026.07.02	17:48:00	4118.08	4118.46	4115.77	4117.01	502	0	0
2026.07.02	17:49:00	4117.01	4122.77	4116.99	4122.65	560	0	0
2026.07.02	17:50:00	4122.65	4124.78	4122.54	4123.24	608	0	0
2026.07.02	17:51:00	4123.24	4126.28	4122.86	4126.05	715	0	0
2026.07.02	17:52:00	4126.05	4126.25	4121.23	4123.17	628	0	0
2026.07.02	17:53:00	4123.17	4123.91	4120.55	4123.60	667	0	0
2026.07.02	17:54:00	4123.60	4125.53	4123.13	4123.84	616	0	0
2026.07.02	17:55:00	4123.84	4126.62	4123.84	4126.47	648	0	0
2026.07.02	17:56:00	4126.52	4128.20	4126.37	4127.65	640	0	0
2026.07.02	17:57:00	4127.65	4128.22	4126.32	4127.22	655	0	0
2026.07.02	17:58:00	4127.22	4129.81	4126.65	4129.58	649	0	0
2026.07.02	17:59:00	4129.55	4129.57	4128.06	4128.58	728	0	0
2026.07.02	18:00:00	4128.58	4128.95	4125.89	4127.89	500	0	0
2026.07.02	18:01:00	4127.95	4130.43	4127.74	4129.65	721	0	0
2026.07.02	18:02:00	4129.65	4131.02	4128.94	4130.52	758	0	0
2026.07.02	18:03:00	4130.44	4131.40	4127.78	4128.39	652	0	0
2026.07.02	18:04:00	4128.39	4129.08	4126.56	4127.11	562	0	0
2026.07.02	18:05:00	4127.11	4127.75	4122.29	4123.10	550	0	0
2026.07.02	18:06:00	4123.10	4123.92	4121.74	4122.96	648	0	0
2026.07.02	18:07:00	4123.09	4123.33	4114.70	4116.54	739	0	0
2026.07.02	18:08:00	4116.54	4121.17	4116.01	4118.98	664	0	0
2026.07.02	18:09:00	4118.96	4121.38	4118.45	4120.98	662	0	0
2026.07.02	18:10:00	4121.13	4124.28	4120.72	4122.56	635	0	0
2026.07.02	18:11:00	4122.56	4128.19	4122.19	4127.74	783	0	0
2026.07.02	18:12:00	4127.74	4130.25	4127.11	4129.98	560	0	0
2026.07.02	18:13:00	4129.98	4130.94	4128.37	4128.37	710	0	0
2026.07.02	18:14:00	4128.34	4128.76	4125.72	4126.41	552	0	0
2026.07.02	18:15:00	4126.41	4128.80	4125.44	4125.72	636	0	0
2026.07.02	18:16:00	4125.74	4126.01	4123.45	4124.06	589	0	0
2026.07.02	18:17:00	4124.14	4125.31	4121.06	4121.62	818	0	0
2026.07.02	18:18:00	4121.62	4124.12	4120.59	4124.03	569	0	0
2026.07.02	18:19:00	4124.03	4124.13	4121.49	4122.10	430	0	0
2026.07.02	18:20:00	4122.13	4124.57	4122.13	4124.36	543	0	0
2026.07.02	18:21:00	4124.35	4126.61	4123.60	4126.04	595	0	0
2026.07.02	18:22:00	4126.04	4127.71	4124.72	4127.09	554	0	0
2026.07.02	18:23:00	4127.09	4128.40	4126.43	4127.98	459	0	0
2026.07.02	18:24:00	4127.94	4131.50	4127.89	4129.68	619	0	0
2026.07.02	18:25:00	4129.68	4130.00	4126.83	4127.48	464	0	0
2026.07.02	18:26:00	4127.48	4129.52	4127.47	4128.24	515	0	0
2026.07.02	18:27:00	4128.25	4128.82	4126.20	4126.58	594	0	0
2026.07.02	18:28:00	4126.58	4126.59	4124.24	4125.46	491	0	0
2026.07.02	18:29:00	4125.46	4125.84	4122.29	4122.58	525	0	0
2026.07.02	18:30:00	4122.56	4126.48	4122.41	4125.29	539	0	0
2026.07.02	18:31:00	4125.29	4128.11	4124.35	4127.71	523	0	0
2026.07.02	18:32:00	4127.71	4129.57	4127.15	4129.35	511	0	0
2026.07.02	18:33:00	4129.35	4130.81	4128.85	4129.78	520	0	0
2026.07.02	18:34:00	4129.78	4130.93	4128.20	4129.79	623	0	0
2026.07.02	18:35:00	4129.82	4131.02	4129.44	4129.63	457	0	0
2026.07.02	18:36:00	4129.63	4130.73	4129.39	4130.08	470	0	0
2026.07.02	18:37:00	4130.05	4130.52	4129.34	4130.45	425	0	0
2026.07.02	18:38:00	4130.45	4130.86	4129.33	4129.58	448	0	0
2026.07.02	18:39:00	4129.58	4129.82	4127.24	4127.54	488	0	0
2026.07.02	18:40:00	4127.54	4128.68	4125.68	4125.69	465	0	0
2026.07.02	18:41:00	4125.69	4127.91	4125.52	4127.33	402	0	0
2026.07.02	18:42:00	4127.34	4127.34	4125.69	4126.94	473	0	0
2026.07.02	18:43:00	4126.96	4127.55	4125.88	4126.41	466	0	0
2026.07.02	18:44:00	4126.41	4126.66	4124.68	4125.47	436	0	0
2026.07.02	18:45:00	4125.43	4128.43	4125.25	4128.38	527	0	0
2026.07.02	18:46:00	4128.38	4128.58	4126.99	4128.02	491	0	0
2026.07.02	18:47:00	4128.02	4129.41	4126.83	4128.45	518	0	0
2026.07.02	18:48:00	4128.45	4130.05	4128.35	4129.67	492	0	0
2026.07.02	18:49:00	4129.67	4129.85	4127.81	4128.73	401	0	0
2026.07.02	18:50:00	4128.74	4128.80	4126.80	4127.67	469	0	0
2026.07.02	18:51:00	4127.66	4127.66	4124.64	4124.80	642	0	0
2026.07.02	18:52:00	4124.80	4125.63	4124.50	4124.89	581	0	0
2026.07.02	18:53:00	4124.90	4125.70	4124.18	4125.48	520	0	0
2026.07.02	18:54:00	4125.52	4128.46	4124.93	4128.37	555	0	0
2026.07.02	18:55:00	4128.37	4128.75	4126.80	4127.10	699	0	0
2026.07.02	18:56:00	4127.20	4127.66	4125.64	4126.56	640	0	0
2026.07.02	18:57:00	4126.56	4127.20	4126.22	4127.18	503	0	0
2026.07.02	18:58:00	4127.18	4128.63	4127.01	4128.63	513	0	0
2026.07.02	18:59:00	4128.63	4129.42	4128.19	4128.48	370	0	0
2026.07.02	19:00:00	4128.48	4130.21	4127.90	4128.47	518	0	0
2026.07.02	19:01:00	4128.47	4129.41	4127.64	4127.99	516	0	0
2026.07.02	19:02:00	4127.99	4128.27	4124.89	4125.02	640	0	0
2026.07.02	19:03:00	4125.02	4126.56	4124.80	4125.90	523	0	0
2026.07.02	19:04:00	4125.90	4127.05	4125.68	4126.50	422	0	0
2026.07.02	19:05:00	4126.50	4127.48	4125.10	4125.26	627	0	0
2026.07.02	19:06:00	4125.26	4125.38	4123.61	4124.58	482	0	0
2026.07.02	19:07:00	4124.58	4125.59	4123.31	4123.70	514	0	0
2026.07.02	19:08:00	4123.71	4125.63	4123.68	4125.30	477	0	0
2026.07.02	19:09:00	4125.30	4125.53	4121.89	4122.60	500	0	0
2026.07.02	19:10:00	4122.61	4125.25	4122.61	4125.20	584	0	0
2026.07.02	19:11:00	4125.20	4126.22	4122.81	4123.11	463	0	0
2026.07.02	19:12:00	4123.11	4123.37	4122.12	4122.91	436	0	0
2026.07.02	19:13:00	4122.99	4123.48	4122.47	4122.80	420	0	0
2026.07.02	19:14:00	4122.80	4123.60	4122.08	4123.40	377	0	0
2026.07.02	19:15:00	4123.40	4123.78	4121.04	4121.07	432	0	0
2026.07.02	19:16:00	4121.07	4122.82	4121.07	4122.63	417	0	0
2026.07.02	19:17:00	4122.63	4122.63	4121.03	4121.31	432	0	0
2026.07.02	19:18:00	4121.37	4122.45	4121.37	4122.41	384	0	0
2026.07.02	19:19:00	4122.41	4123.92	4121.94	4123.45	441	0	0
2026.07.02	19:20:00	4123.45	4123.75	4122.04	4122.95	682	0	0
2026.07.02	19:21:00	4122.90	4123.03	4121.61	4122.17	620	0	0
2026.07.02	19:22:00	4122.24	4123.09	4121.82	4122.46	582	0	0
2026.07.02	19:23:00	4122.43	4122.49	4117.83	4117.91	586	0	0
2026.07.02	19:24:00	4117.88	4118.88	4116.08	4117.08	632	0	0
2026.07.02	19:25:00	4117.09	4119.36	4117.09	4118.54	659	0	0
2026.07.02	19:26:00	4118.54	4118.66	4117.16	4118.40	470	0	0
2026.07.02	19:27:00	4118.40	4118.43	4115.43	4115.83	546	0	0
2026.07.02	19:28:00	4115.84	4118.64	4115.84	4118.43	427	0	0
2026.07.02	19:29:00	4118.43	4118.60	4115.84	4116.35	467	0	0
2026.07.02	19:30:00	4116.35	4116.39	4106.64	4109.30	830	0	0
2026.07.02	19:31:00	4109.30	4110.00	4102.50	4104.94	733	0	0
2026.07.02	19:32:00	4104.94	4107.53	4104.51	4106.48	612	0	0
2026.07.02	19:33:00	4106.48	4108.04	4104.50	4105.21	610	0	0
2026.07.02	19:34:00	4105.21	4105.21	4102.01	4103.04	685	0	0
2026.07.02	19:35:00	4103.04	4105.87	4101.71	4105.87	668	0	0
2026.07.02	19:36:00	4106.02	4106.25	4101.49	4102.26	635	0	0
2026.07.02	19:37:00	4102.28	4102.44	4100.24	4101.84	641	0	0
2026.07.02	19:38:00	4101.86	4108.62	4101.86	4108.21	707	0	0
2026.07.02	19:39:00	4108.21	4110.70	4107.56	4110.37	491	0	0
2026.07.02	19:40:00	4110.37	4113.43	4109.71	4113.07	495	0	0
2026.07.02	19:41:00	4113.07	4115.08	4111.79	4113.42	550	0	0
2026.07.02	19:42:00	4113.42	4114.98	4113.09	4114.57	460	0	0
2026.07.02	19:43:00	4114.61	4116.89	4114.29	4115.37	537	0	0
2026.07.02	19:44:00	4115.35	4116.33	4114.71	4114.73	396	0	0
2026.07.02	19:45:00	4114.73	4115.25	4113.98	4114.61	479	0	0
2026.07.02	19:46:00	4114.69	4117.42	4114.69	4116.42	398	0	0
2026.07.02	19:47:00	4116.42	4117.27	4115.68	4116.70	337	0	0
2026.07.02	19:48:00	4116.76	4118.53	4116.01	4117.88	476	0	0
2026.07.02	19:49:00	4117.88	4117.93	4116.60	4117.65	494	0	0
2026.07.02	19:50:00	4117.65	4117.65	4114.95	4115.72	503	0	0
2026.07.02	19:51:00	4115.72	4118.79	4115.42	4117.99	497	0	0
2026.07.02	19:52:00	4117.99	4120.46	4117.91	4119.05	473	0	0
2026.07.02	19:53:00	4119.05	4119.27	4117.70	4119.12	392	0	0
2026.07.02	19:54:00	4119.12	4120.05	4117.34	4117.47	380	0	0
2026.07.02	19:55:00	4117.46	4117.69	4116.29	4116.76	368	0	0
2026.07.02	19:56:00	4116.76	4117.31	4115.93	4116.79	359	0	0
2026.07.02	19:57:00	4116.77	4119.13	4116.65	4118.40	357	0	0
2026.07.02	19:58:00	4118.44	4118.88	4117.75	4118.02	289	0	0
2026.07.02	19:59:00	4118.02	4118.20	4117.09	4118.15	340	0	0
2026.07.02	20:00:00	4118.17	4119.30	4117.48	4118.12	493	0	0
2026.07.02	20:01:00	4118.12	4118.48	4115.72	4116.53	444	0	0
2026.07.02	20:02:00	4116.53	4117.84	4115.87	4116.08	354	0	0
2026.07.02	20:03:00	4116.04	4116.48	4115.28	4115.86	398	0	0
2026.07.02	20:04:00	4115.86	4116.33	4114.13	4116.13	456	0	0
2026.07.02	20:05:00	4116.18	4116.18	4113.52	4115.31	485	0	0
2026.07.02	20:06:00	4115.35	4118.10	4115.28	4117.01	505	0	0
2026.07.02	20:07:00	4117.01	4119.84	4117.01	4118.26	530	0	0
2026.07.02	20:08:00	4118.26	4118.31	4116.27	4117.83	446	0	0
2026.07.02	20:09:00	4117.83	4118.37	4116.23	4116.82	406	0	0
2026.07.02	20:10:00	4116.82	4117.71	4115.17	4115.91	467	0	0
2026.07.02	20:11:00	4115.91	4117.15	4114.21	4116.84	535	0	0
2026.07.02	20:12:00	4116.83	4117.24	4115.77	4116.03	383	0	0
2026.07.02	20:13:00	4116.02	4117.43	4115.29	4117.42	478	0	0
2026.07.02	20:14:00	4117.42	4118.40	4116.40	4118.18	374	0	0
2026.07.02	20:15:00	4118.20	4119.36	4117.44	4118.59	434	0	0
2026.07.02	20:16:00	4118.61	4119.26	4118.21	4118.81	496	0	0
2026.07.02	20:17:00	4118.81	4119.83	4117.97	4118.17	387	0	0
2026.07.02	20:18:00	4118.18	4119.23	4117.22	4118.28	467	0	0
2026.07.02	20:19:00	4118.28	4118.32	4115.96	4116.65	426	0	0
2026.07.02	20:20:00	4116.65	4117.44	4115.40	4115.94	357	0	0
2026.07.02	20:21:00	4115.94	4116.26	4114.15	4115.18	386	0	0
2026.07.02	20:22:00	4115.18	4115.50	4114.32	4115.03	290	0	0
2026.07.02	20:23:00	4115.03	4116.10	4114.10	4114.18	465	0	0
2026.07.02	20:24:00	4114.18	4114.91	4111.65	4114.70	735	0	0
2026.07.02	20:25:00	4114.70	4115.52	4113.56	4114.26	477	0	0
2026.07.02	20:26:00	4114.26	4116.21	4114.02	4114.04	463	0	0
2026.07.02	20:27:00	4114.03	4115.20	4113.29	4115.03	355	0	0
2026.07.02	20:28:00	4115.05	4115.45	4113.53	4113.86	384	0	0
2026.07.02	20:29:00	4113.79	4115.33	4111.50	4112.61	577	0	0
2026.07.02	20:30:00	4112.49	4113.78	4111.55	4111.88	519	0	0
2026.07.02	20:31:00	4111.88	4112.41	4110.44	4111.20	516	0	0
2026.07.02	20:32:00	4111.20	4113.48	4111.12	4113.17	377	0	0
2026.07.02	20:33:00	4113.17	4114.53	4112.06	4112.69	500	0	0
2026.07.02	20:34:00	4112.69	4113.31	4111.43	4111.67	455	0	0
2026.07.02	20:35:00	4111.65	4113.34	4111.44	4112.28	464	0	0
2026.07.02	20:36:00	4112.28	4113.39	4110.36	4110.90	424	0	0
